-0.20000000000000001,0.46999999999999997,-0.37
-0.19,0.46999999999999997,-0.39000000000000001
-0.19,0.46999999999999997,-0.38
-0.19,0.46999999999999997,-0.38
-0.19,0.46999999999999997,-0.38
-0.17999999999999999,0.45000000000000001,-0.39000000000000001
-0.19,0.41999999999999998,-0.39000000000000001
-0.20999999999999999,0.34999999999999998,-0.38
-0.17999999999999999,0.22,-0.37
-0.10000000000000001,0.059999999999999998,-0.29999999999999999
-0.01,-0.070000000000000007,-0.12
0.080000000000000002,-0.01,0.17999999999999999
0.14000000000000001,0.17999999999999999,0.33000000000000002
0.16,0.28999999999999998,0.34999999999999998
0.17999999999999999,0.27000000000000002,0.34999999999999998
0.19,0.11,0.27000000000000002
0.14999999999999999,-0.059999999999999998,0.02
-0.029999999999999999,0.01,-0.26000000000000001
-0.28999999999999998,0.29999999999999999,-0.32000000000000001
-0.31,0.5,-0.28000000000000003
-0.28000000000000003,0.54000000000000004,-0.27000000000000002
-0.22,0.48999999999999999,-0.34999999999999998
-0.16,0.20999999999999999,-0.40999999999999998
-0.02,0.059999999999999998,-0.32000000000000001
0.070000000000000007,-0.070000000000000007,0.01
0.040000000000000001,0.040000000000000001,0.28000000000000003
0.040000000000000001,0.14999999999999999,0.34999999999999998
0.01,0.17000000000000001,0.34999999999999998
-0.02,0.14999999999999999,0.33000000000000002
-0.059999999999999998,0.059999999999999998,0.27000000000000002
-0.050000000000000003,-0.059999999999999998,0.080000000000000002
-0.080000000000000002,-0.01,-0.22
-0.10000000000000001,0.25,-0.40999999999999998
-0.11,0.5,-0.40000000000000002
-0.089999999999999997,0.48999999999999999,-0.40999999999999998
-0.01,0.40000000000000002,-0.44
0.22,0.089999999999999997,-0.28999999999999998
0.19,-0.029999999999999999,0.059999999999999998
0.080000000000000002,0.059999999999999998,0.26000000000000001
0.040000000000000001,0.13,0.33000000000000002
-0.050000000000000003,0.20999999999999999,0.35999999999999999
-0.040000000000000001,0.16,0.34999999999999998
0.11,0.01,0.22
0.20000000000000001,-0.029999999999999999,-0.13
0.14000000000000001,0.20999999999999999,-0.40999999999999998
0.089999999999999997,0.56000000000000005,-0.37
-0.01,0.72999999999999998,-0.19
0.0,0.68000000000000005,-0.27000000000000002
0.12,0.45000000000000001,-0.40999999999999998
0.25,0.10000000000000001,-0.28999999999999998
0.14000000000000001,-0.050000000000000003,0.080000000000000002
-0.050000000000000003,0.12,0.32000000000000001
-0.050000000000000003,0.26000000000000001,0.38
0.12,0.16,0.32000000000000001
0.34999999999999998,0.11,0.050000000000000003
0.31,0.23000000000000001,-0.31
0.11,0.45000000000000001,-0.42999999999999999
-0.050000000000000003,0.64000000000000001,-0.33000000000000002
-0.10000000000000001,0.69999999999999996,-0.23000000000000001
